images_name,sentiment category,sentiment degree,intention detection,offensiveness detection,metaphor occurrence,metaphor category,target domain,source domain,target modality,source modality,Language
E_image_ (3943).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (428).jpg,2(love),1(slightly),2(expressive),0(non-offensive),1,complementary,love,heart,text,image,EN
E_image_ (3235).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (186).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,complementary,lion,dandelion,complementary,image,EN
E_image_ (3600).jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3494).jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (613).jpg,1(happiness),1(slightly),1(interactive),0(non-offensive),1,complementary,love,rose,text,image,EN
E_image_ (1623).jpg,2(love),1(slightly),1(interactive),0(non-offensive),0,,,,,,EN
E_image_ (1369).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2984).jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (2123).jpg,4(sorrow),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (1244).jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (3330).jpg,3(anger),1(slightly),3(entertaining),1(slightly),0,,,,,,EN
E_image_ (1912).jpg,7(surprise),1(slightly),1(interactive),0(non-offensive),0,,,,,,EN
E_image_ (660).jpg,6(hate),1(slightly),2(expressive),0(non-offensive),1,complementary,lung,orange,complementary,image,EN
E_image_ (193).jpg,2(love),2(moderately),4(offensive),2(moderately),1,complementary,Android;iPhone,turtle;Teenage Mutant Ninja Turtles,text,image,EN
E_image_ (2063).jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2578).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (459).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,text dominant,a hell of drug,mushrooms,text,text,EN
E_image_ (516).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,female mood,rainbow and thunder and lightning,text,image,EN
E_image_ (1493).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2367).jpg,3(anger),1(slightly),4(offensive),1(slightly),1,complementary,Michelle Obama;unicorn,orangutan;horse,text,image,EN
E_image_ (1710).jpg,7(surprise),1(slightly),3(entertaining),1(slightly),0,,,,,,EN
E_image_ (3231).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (2120).jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (659).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,human,bolt,complementary,image,EN
E_image_ (945).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3068).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (1424).jpg,2(love),3(very),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2808).jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (689).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,text dominant,pizza,22,text,text,EN
E_image_ (2734).jpg,3(anger),2(moderately),4(offensive),2(moderately),1,image dominant,baby,Trump,image,image,EN
E_image_ (1103).jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3955).jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1469).jpg,3(anger),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2596).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1991).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1565).jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),1,complementary,your dog,human,text,image,EN
E_image_ (917).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (899).jpg,1(happiness),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1526).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (10).jpg,2(love),1(slightly),2(expressive),0(non-offensive),1,complementary,me;food,cat;candle,text,image,EN
E_image_ (903).jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),1,text dominant,weed,money,text,text,EN
E_image_ (825).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (606).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,ex,wolf,text,image,EN
E_image_ (315).jpg,1(happiness),2(moderately),1(interactive),0(non-offensive),1,text dominant,axe,kindness,complementary,text,EN
E_image_ (3560).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2481).jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2606).jpg,4(sorrow),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (2491).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3653).jpg,4(sorrow),1(slightly),4(offensive),1(slightly),1,complementary,"sexism,patriarchy,unsafe roads,Trump;life goals",pit;car and money and apartment,text,image,EN
E_image_ (3418).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1635).jpg,7(surprise),1(slightly),3(entertaining),1(slightly),0,,,,,,EN
E_image_ (350).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),1,complementary,me,duck,text,image,EN
E_image_ (1899).jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (2257).jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (1933).jpg,3(anger),1(slightly),5(other),0(non-offensive),0,,,,,,EN
E_image_ (3783).jpg,3(anger),2(moderately),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3107).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1504).jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3409).jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3814).jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1788).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (185).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,complementary,lion,cat,complementary,image,EN
E_image_ (1604).jpg,7(surprise),2(moderately),3(entertaining),0(non-offensive),1,complementary,a pair of socks,man,text,image,EN
E_image_ (811).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (1864).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,image dominant,woman;man,Donald Trump;Kim Jong-un,complementary,image,EN
E_image_ (3509).jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3199).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (3602).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,image dominant,feet,hands,image,image,EN
E_image_ (1291).jpg,1(happiness),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (1728).jpg,1(happiness),1(slightly),4(offensive),3(very),0,,,,,,EN
E_image_ (204).jpg,1(happiness),2(moderately),4(offensive),0(non-offensive),1,text dominant,illusion,seduction,text,text,EN
E_image_ (3173).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (3592).jpg,3(anger),2(moderately),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3865).jpg,2(love),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (653).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,image dominant,smoke,ghat,image,image,EN
E_image_ (3702).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1047).jpg,3(anger),2(moderately),2(expressive),0(non-offensive),1,complementary,samurai sword,air,complementary,image,EN
E_image_ (3635).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1022).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,complementary,you,man,text,image,EN
E_image_ (2996).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (3317).jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1227).jpg,2(love),3(very),3(entertaining),0(non-offensive),1,complementary,people of the future;communicating entirely through the Distracted Boyfriend meme;traditional human language,man;woman;woman,text,image,EN
E_image_ (1865).jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (279).jpg,1(happiness),1(slightly),5(other),0(non-offensive),1,image dominant,plane,apple,image,image,EN
E_image_ (1194).jpg,7(surprise),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1954).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (756).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,text dominant,key,diversity,text,text,EN
E_image_ (2565).jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (1054).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3379).jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (399).jpg,1(happiness),3(very),2(expressive),0(non-offensive),1,text dominant,hell,cocaine,text,text,EN
E_image_ (989).jpg,2(love),1(slightly),1(interactive),0(non-offensive),0,,,,,,EN
E_image_ (2425).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2865).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (761).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,text dominant,key,education,text,text,EN
E_image_ (1951).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (965).jpg,2(love),1(slightly),1(interactive),0(non-offensive),0,,,,,,EN
E_image_ (538).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,complementary,we,cat,text,image,EN
E_image_ (2296).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (379).jpg,4(sorrow),3(very),2(expressive),0(non-offensive),1,complementary,me;hole in heart;sad cat memes,cat;cup;beer,text,image,EN
E_image_ (1907).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2794).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3860).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,image dominant,Santa Claus,Patrick Stewart,image,image,EN
E_image_ (3373).jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (580).jpg,2(love),1(slightly),2(expressive),0(non-offensive),1,text dominant,sun,you,text,text,EN
E_image_ (2129).jpg,1(happiness),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2161).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2749).jpg,3(anger),2(moderately),4(offensive),2(moderately),0,,,,,,EN
E_image_ (3786).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3811).jpg,1(happiness),2(moderately),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1178).jpg,2(love),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3285).jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3100).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1374).jpg,6(hate),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1245).jpg,7(surprise),1(slightly),1(interactive),0(non-offensive),0,,,,,,EN
E_image_ (1638).jpg,6(hate),2(moderately),2(expressive),2(moderately),0,,,,,,EN
E_image_ (1724).jpg,7(surprise),2(moderately),3(entertaining),1(slightly),0,,,,,,EN
E_image_ (3973).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (115).jpg,2(love),2(moderately),2(expressive),0(non-offensive),1,text dominant,money,time,text,text,EN
E_image_ (2631).jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3746).jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (2664).jpg,2(love),1(slightly),2(expressive),0(non-offensive),1,image dominant,Robotopia,orangutan,image,image,EN
E_image_ (2530).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (529).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,text dominant,window,eyes,text,text,EN
E_image_ (574).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),1,complementary,rainwater,cats and dogs,complementary,complementary,EN
E_image_ (1906).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (983).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2731).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (439).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),1,text dominant,trash,your memes,text,text,EN
E_image_ (423).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,complementary,storage,cloud,text,complementary,EN
E_image_ (610).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,text dominant,window,eyes,text,text,EN
E_image_ (41).jpg,1(happiness),2(moderately),3(entertaining),0(non-offensive),1,image dominant,duck,banana,image,image,EN
E_image_ (480).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,text dominant,problem,Anti-vax movement,text,text,EN
E_image_ (2907).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2862).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,complementary,mouse pad,girlfriend's boobs,image,image,EN
E_image_ (3741).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3142).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2989).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (841).jpg,7(surprise),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2559).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (604).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,memes;advertisements,sheep;wolf,text,image,EN
E_image_ (2452).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1165).jpg,4(sorrow),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (774).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,complementary,strength,union,complementary,complementary,EN
E_image_ (1827).jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (3693).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2900).jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (3133).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2211).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (187).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),1,complementary,Cheese;Me;Mousetrap,stick;tiger;man,text,image,EN
E_image_ (1091).jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3041).jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (98).jpg,2(love),2(moderately),2(expressive),0(non-offensive),1,text dominant,power,knowledge,text,text,EN
E_image_ (922).jpg,1(happiness),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2910).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2186).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (928).jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (300).jpg,5(fear),1(slightly),4(offensive),1(slightly),1,complementary,me,cat,text,image,EN
E_image_ (1946).jpg,1(happiness),2(moderately),1(interactive),0(non-offensive),0,,,,,,EN
E_image_ (3993).jpg,2(love),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (370).jpg,1(happiness),2(moderately),1(interactive),0(non-offensive),1,image dominant,turtle,baby,complementary,image,EN
E_image_ (506).jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),1,complementary,i,skeleton,text,image,EN
E_image_ (713).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,text dominant,hell,marriage,text,text,EN
E_image_ (3581).jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3010).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (627).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,image dominant,human,cigarette ash,image,image,EN
E_image_ (2022).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1537).jpg,2(love),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (3611).jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2088).jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2360).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1751).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3323).jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (38).jpg,3(anger),2(moderately),4(offensive),2(moderately),1,complementary,me;autocorrect,boy;girl,text,image,EN
E_image_ (3258).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1467).jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),1,complementary,you,fox,text,image,EN
E_image_ (2322).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (3763).jpg,1(happiness),2(moderately),4(offensive),2(moderately),0,,,,,,EN
E_image_ (3275).jpg,3(anger),1(slightly),2(expressive),1(slightly),0,,,,,,EN
E_image_ (905).jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),1,complementary,you,Mr.Bean,text,image,EN
E_image_ (593).jpg,5(fear),1(slightly),2(expressive),0(non-offensive),1,complementary,you,fox,text,image,EN
E_image_ (985).jpg,2(love),1(slightly),1(interactive),0(non-offensive),0,,,,,,EN
E_image_ (2761).jpg,1(happiness),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (13).jpg,1(happiness),2(moderately),2(expressive),0(non-offensive),1,image dominant,bread,dog,image,image,EN
E_image_ (2172).jpg,1(happiness),1(slightly),2(expressive),1(slightly),1,complementary,black;white,oreo;milk,complementary,image,EN
E_image_ (1657).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,complementary,you,dog,text,image,EN
E_image_ (866).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3408).jpg,1(happiness),2(moderately),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2157).jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (102).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),1,complementary,knowledge,iceberg,text,image,EN
E_image_ (2555).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (1120).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (742).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,Republican,elephant,complementary,image,EN
E_image_ (3384).jpg,1(happiness),1(slightly),3(entertaining),1(slightly),0,,,,,,EN
E_image_ (2324).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (481).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,peach,Donald Trump,complementary,complementary,EN
E_image_ (3193).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,get a clean SLATE,white skin,text,image,EN
E_image_ (2276).jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (1081).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3380).jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2103).jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1744).jpg,3(anger),1(slightly),4(offensive),3(very),0,,,,,,EN
E_image_ (718).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),1,complementary,me,cat,text,image,EN
E_image_ (1829).jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (2711).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,complementary,you;12 hours of studying;test is postponed,cat;tail;telescope,text,image,EN
E_image_ (1852).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
